CUSTOMER_ID,CREATION_DATE,REGIONAL_CODE,ORIGIN
"GE00353119",2005-03-03,3,"STORE"
"GE00361270",2011-09-10,48,"WEB"
"GE00391560",2001-05-10,10,"WEB"
"GE00391762",2001-05-03,10,"STORE"
"GE00402630",2011-10-28,30,"PHONE"
"GE00435838",2011-02-08,15,"WEB"
"GE00441272",2010-12-29,47,"PHONE"
"GE00750009",2003-01-23,27,"STORE"
"GE00750211",2010-01-30,47,"STORE"
"GE00772148",2013-02-07,36,"WEB"
"GE00772350",2005-07-12,6,"WEB"
"GE00786136",2010-03-19,30,"WEB"
"GE00920881",2011-08-31,23,"WEB"
"GE00984581",2015-08-02,70,"STORE"
"GE00992934",2005-03-19,41,"WEB"
"GE01050797",2003-03-16,26,"WEB"
"GE01067099",2002-04-13,59,"WEB"
"GE01097389",2015-11-26,5,"WEB"
"GE01348263",2012-02-25,36,"STORE"
"GE01376037",2015-02-13,70,"STORE"
"GE01596621",2012-05-13,35,"PHONE"
"GE01637981",2016-04-26,61,"STORE"
"GE03148860",2013-02-28,58,"STORE"
"GE03295078",2018-03-14,50,"PHONE"
"GE03714107",2014-09-27,30,"WEB"
"GE04279555",2016-03-14,49,"PHONE"
"GE04555285",2017-05-19,11,"PHONE"
"GE04566354",2014-06-12,46,"STORE"
"GE04932954",2015-10-18,21,"PHONE"
"GF00332904",2010-07-30,1,"WEB"
"GF00338338",2008-10-06,36,"STORE"
"GF00351923",2004-04-04,3,"WEB"
"GF00360477",2004-06-11,12,"WEB"
"GF00368628",2004-02-11,25,"WEB"
"GF00401836",2005-04-28,30,"WEB"
"GF00404553",2001-05-18,30,"WEB"
"GF00407270",2008-05-23,30,"STORE"
"GF00429208",2002-03-17,27,"STORE"
"GF00807079",2007-11-12,62,"STORE"
"GF00986102",2002-02-06,22,"WEB"
"GF01008241",2004-02-06,52,"WEB"
"GF01113099",2013-12-13,20,"STORE"
"GF01121250",2003-04-16,18,"WEB"
"GF01121451",2008-02-14,18,"STORE"
"GF01410968",2012-03-13,9,"STORE"
"GF01876992",2014-09-06,50,"WEB"
"GF02246510",2017-01-25,6,"STORE"
"GF02315241",2014-03-11,1,"STORE"
"GF02524756",2015-07-18,35,"STORE"
"GF02814272",2013-11-02,34,"PHONE"
"GF03106707",2014-02-09,52,"STORE"
"GF03131563",2017-01-28,15,"STORE"
"GF03167287",2013-03-03,33,"STORE"
"GF03464955",2014-06-30,12,"STORE"
"GF03501082",2014-08-04,47,"WEB"
"GF03840109",2015-11-03,47,"WEB"
"GF04137978",2019-01-22,30,"STORE"
"GF04311768",2016-03-23,2,"STORE"
"GF04405154",2015-04-19,16,"WEB"
"GF04496225",2019-04-16,70,"PHONE"
"GF04529232",2018-05-01,72,"STORE"
"GF04554290",2017-05-19,23,"STORE"
"GF04590215",2015-06-22,1,"PHONE"
"GF04918173",2018-09-24,12,"PHONE"
"GF04997973",2015-11-29,64,"WEB"
"GG00312487",2008-04-30,1,"WEB"
"GG00386854",2006-07-27,16,"WEB"
"GG00387055",2003-02-20,19,"WEB"
"GG00395206",2004-03-26,13,"WEB"
"GG00395408",2003-04-05,13,"WEB"
"GG00403357",2005-11-11,11,"WEB"
"GG00411710",2008-12-03,36,"WEB"
"GG00414628",2010-08-31,57,"WEB"
"GG00422779",2002-02-23,30,"WEB"
"GG00434050",2012-08-24,12,"WEB"
"GG00568795",2011-11-30,44,"WEB"
"GG00759291",2012-11-03,23,"WEB"
"GG00817154",2008-09-24,41,"PHONE"
"GG00830940",2008-10-09,55,"STORE"
"GG00985510",2004-03-20,62,"WEB"
"GG01013083",2005-04-01,7,"WEB"
"GG01018517",2004-12-30,22,"WEB"
"GG01040656",2005-12-14,46,"WEB"
"GG01054241",2009-04-10,53,"WEB"
"GG01079097",2015-11-24,33,"STORE"
"GG01101236",2009-02-10,63,"STORE"
"GG01109589",2001-12-28,13,"WEB"
"GG01150948",2015-03-29,25,"STORE"
"GG01393470",2003-03-08,38,"WEB"
"GG01746283",2012-08-14,5,"STORE"
"GG02049586",2016-11-20,14,"STORE"
"GG02518327",2017-07-02,11,"STORE"
"GG02738911",2014-09-30,3,"STORE"
"GG02978917",2016-12-18,45,"STORE"
"GG03298522",2014-04-12,36,"WEB"
"GG03356587",2018-04-08,63,"STORE"
"GG03497370",2014-08-03,22,"PHONE"
"GG03781251",2015-10-07,60,"STORE"
"GG04451356",2019-04-04,58,"PHONE"
"GG04514653",2018-04-28,65,"STORE"
"GG04735237",2019-08-05,61,"PHONE"
"GG04867466",2014-10-09,76,"STORE"
"GG04975243",2015-11-04,52,"STORE"
"GH00344701",2005-05-18,2,"WEB"
"GH00352852",2006-03-16,3,"STORE"
"GH00385859",2004-09-08,20,"WEB"
"GH00386060",2002-09-03,20,"WEB"
"GH00394413",2002-12-04,13,"WEB"
"GH00402564",2006-07-24,30,"WEB"
"GH00405281",2003-06-15,23,"WEB"
"GH00421784",2002-01-29,36,"WEB"
"GH00421986",2008-07-23,36,"STORE"
"GH00441206",2004-08-29,47,"WEB"
"GH00454791",2005-01-07,68,"STORE"
"GH00763931",2010-04-01,10,"WEB"
"GH00827027",2012-05-18,66,"STORE"
"GH00984515",2001-12-24,70,"WEB"
"GH00992465",2011-10-14,41,"WEB"
"GH00992666",2013-09-05,41,"STORE"
"GH01031309",2010-10-28,8,"WEB"
"GH01050529",2005-01-28,9,"WEB"
"GH01050731",2005-10-01,26,"WEB"
"GH01067033",2007-10-09,59,"WEB"
"GH01067234",2002-03-25,59,"PHONE"
"GH01122380",2013-12-20,6,"WEB"
"GH01397909",2005-03-02,24,"WEB"
"GH01398110",2007-09-01,24,"WEB"
"GH01439268",2011-04-02,65,"WEB"
"GH01615776",2014-05-04,24,"WEB"
"GH02189173",2015-01-18,24,"WEB"
"GH02470740",2014-05-16,16,"PHONE"
"GH02696758",2017-08-27,15,"STORE"
"GH02732482",2012-10-08,54,"STORE"
"GH02807050",2014-10-23,64,"WEB"
"GH03259086",2014-03-30,40,"WEB"
"GH03308597",2015-04-08,41,"WEB"
"GH03843755",2016-11-02,76,"STORE"
"GH04160643",2014-02-27,54,"STORE"
"GH04409001",2015-04-19,37,"PHONE"
"GH04527646",2015-05-19,1,"PHONE"
"GH04535797",2019-04-29,33,"WEB"
"GH04593861",2019-06-06,20,"STORE"
"GH04687247",2015-08-18,49,"PHONE"
"GH04828232",2016-09-14,35,"STORE"
"GH04833666",2017-09-09,41,"STORE"
"GI00324486",2005-10-02,1,"WEB"
"GI00343706",2007-11-19,21,"STORE"
"GI00343908",2003-01-18,21,"WEB"
"GI00352059",2013-01-20,3,"WEB"
"GI00396135",2010-12-09,13,"WEB"
"GI00404286",2003-12-22,23,"WEB"
"GI00415356",2004-01-31,64,"WEB"
"GI00429344",2014-07-27,27,"WEB"
"GI00434778",2005-09-03,50,"WEB"
"GI00831668",2010-05-29,49,"PHONE"
"GI00889531",2006-08-13,72,"WEB"
"GI00917305",2007-08-19,35,"PHONE"
"GI01008175",2005-09-29,52,"WEB"
"GI01049736",2004-10-03,9,"STORE"
"GI01121184",2002-06-06,18,"STORE"
"GI01446626",2014-03-19,1,"STORE"
"GI01824296",2011-09-08,26,"STORE"
"GI02323528",2015-03-08,3,"STORE"
"GI03280231",2016-03-23,64,"STORE"
"GI03357314",2017-04-14,31,"WEB"
"GI03423731",2017-05-09,30,"WEB"
"GI03509167",2014-08-05,15,"STORE"
"GI03633246",2017-08-20,30,"WEB"
"GI04135195",2015-02-15,56,"PHONE"
"GI04151699",2018-01-30,32,"STORE"
"GI04275777",2016-03-14,67,"WEB"
"GI04358295",2014-04-14,39,"PHONE"
"GI04397139",2017-04-03,22,"PHONE"
"GI04529368",2014-05-26,10,"STORE"
"GI04545872",2018-05-08,57,"PHONE"
"GI04860043",2014-10-05,53,"PHONE"
"GI04926460",2015-10-17,62,"PHONE"
"GI04976172",2014-11-10,11,"STORE"
"GI05069759",2016-12-20,41,"PHONE"
"GJ00386788",2002-02-18,16,"WEB"
"GJ00386989",2011-05-03,16,"STORE"
"GJ00395342",2001-09-18,13,"WEB"
"GJ00403291",2004-06-19,11,"WEB"
"GJ00403493",2012-02-26,30,"STORE"
"GJ00406008",2002-02-12,42,"WEB"
"GJ00414361",2004-03-21,54,"WEB"
"GJ00759225",2012-03-14,23,"WEB"
"GJ00795150",2010-01-17,13,"WEB"
"GJ00839025",2009-08-11,59,"PHONE"
"GJ00850095",2011-08-08,23,"STORE"
"GJ00855730",2015-07-13,13,"WEB"
"GJ00968739",2002-12-24,64,"WEB"
"GJ00985243",2003-03-08,70,"PHONE"
"GJ01018451",2005-01-21,22,"WEB"
"GJ01026602",2003-02-23,4,"WEB"
"GJ01053974",2006-08-06,66,"WEB"
"GJ01067760",2012-01-17,58,"WEB"
"GJ01147964",2015-12-17,50,"STORE"
"GJ01393202",2012-04-11,38,"STORE"
"GJ01393404",2002-02-16,38,"WEB"
"GJ01977871",2011-11-08,36,"STORE"
"GJ01997091",2012-11-14,50,"STORE"
"GJ02057873",2011-12-24,11,"WEB"
"GJ02642541",2015-08-27,1,"STORE"
"GJ02948360",2013-01-04,58,"WEB"
"GJ03036513",2015-01-14,50,"PHONE"
"GJ03174378",2016-02-17,21,"PHONE"
"GJ03483518",2014-07-28,29,"PHONE"
"GJ03825060",2014-10-27,68,"PHONE"
"GJ03844684",2014-11-16,50,"WEB"
"GJ03976913",2015-01-06,17,"WEB"
"GJ04208567",2014-03-09,42,"WEB"
"GJ04293801",2019-02-27,71,"WEB"
"GJ04324494",2017-03-18,1,"STORE"
"GJ04352067",2015-04-07,20,"WEB"
"GJ04566814",2017-05-25,24,"WEB"
"GJ04594387",2015-07-07,23,"STORE"
"GJ05010901",2017-11-22,23,"WEB"
"GJ05049342",2018-11-27,53,"PHONE"
"GK00297640",2005-02-27,6,"WEB"
"GK00325213",2002-08-01,1,"WEB"
"GK00352786",2006-12-29,3,"WEB"
"GK00352988",2002-01-25,3,"WEB"
"GK00360937",2002-12-20,48,"WEB"
"GK00385995",2001-09-05,20,"WEB"
"GK00402498",2005-02-14,30,"PHONE"
"GK00405417",2006-12-17,42,"WEB"
"GK00421719",2003-08-22,36,"WEB"
"GK00421920",2005-03-24,36,"WEB"
"GK00435505",2001-12-30,42,"WEB"
"GK00440939",2009-05-30,47,"WEB"
"GK00446575",2009-12-19,47,"STORE"
"GK00454726",2001-01-06,68,"STORE"
"GK00772017",2010-05-27,6,"WEB"
"GK00992601",2003-05-26,41,"STORE"
"GK01019972",2014-07-08,22,"WEB"
"GK01050464",2004-09-14,9,"WEB"
"GK01053181",2007-10-10,53,"WEB"
"GK01053382",2003-02-04,71,"WEB"
"GK01099974",2002-03-17,35,"WEB"
"GK01111245",2007-04-10,37,"WEB"
"GK01334345",2012-02-20,36,"WEB"
"GK01398045",2002-04-26,24,"WEB"
"GK02922711",2012-12-24,19,"STORE"
"GK03372030",2015-04-30,15,"STORE"
"GK03633973",2015-09-02,30,"STORE"
"GK04215723",2017-02-19,42,"WEB"
"GK04268152",2018-02-27,30,"STORE"
"GK04345236",2015-04-06,52,"STORE"
"GK04973981",2018-10-15,11,"PHONE"
"GL00313149",2002-10-23,11,"WEB"
"GL00324420",2004-01-30,1,"WEB"
"GL00343640",2012-04-14,21,"WEB"
"GL00346559",2009-06-14,21,"WEB"
"GL00360345",2007-12-10,16,"STORE"
"GL00395868",2005-03-29,13,"WEB"
"GL00396069",2003-04-23,13,"WEB"
"GL00407139",2003-05-05,23,"WEB"
"GL00429076",2001-03-17,47,"WEB"
"GL00429278",2005-03-01,27,"WEB"
"GL00784607",2012-07-27,1,"WEB"
"GL00845590",2006-09-22,34,"PHONE"
"GL00944812",2013-08-31,68,"STORE"
"GL01027330",2004-04-04,60,"WEB"
"GL01041116",2012-09-24,46,"WEB"
"GL01068891",2009-09-30,59,"STORE"
"GL01121320",2010-12-06,18,"STORE"
"GL01234329",2014-01-19,7,"WEB"
"GL01396848",2001-09-26,47,"PHONE"
"GL02213170",2014-01-31,17,"STORE"
"GL02268316",2017-02-02,6,"STORE"
"GL02513555",2012-07-30,18,"WEB"
"GL02670640",2013-09-15,11,"STORE"
"GL03167156",2014-02-25,16,"STORE"
"GL03390255",2016-05-01,1,"PHONE"
"GL03660551",2013-09-19,67,"PHONE"
"GL03837260",2017-10-18,3,"PHONE"
"GL03867550",2018-11-14,36,"PHONE"
"GL03919979",2016-12-10,41,"WEB"
"GL04474156",2015-05-05,46,"PHONE"
"GL04529302",2018-05-01,11,"STORE"
"GL04959199",2014-11-02,31,"STORE"
"GM00325941",2003-01-19,11,"WEB"
"GM00339727",2001-02-25,6,"WEB"
"GM00339929",2004-09-17,21,"WEB"
"GM00353514",2004-02-13,3,"WEB"
"GM00395075",2004-01-14,13,"WEB"
"GM00403226",2004-06-09,30,"WEB"
"GM00405943",2004-05-31,23,"WEB"
"GM00406144",2010-10-20,42,"WEB"
"GM00408861",2002-05-12,30,"WEB"
"GM00414295",2006-08-12,54,"STORE"
"GM00759159",2010-02-05,23,"WEB"
"GM00940899",2010-09-13,19,"WEB"
"GM01004599",2013-09-29,20,"WEB"
"GM01018184",2005-02-23,34,"WEB"
"GM01026335",2004-02-07,65,"WEB"
"GM01040122",2013-04-15,55,"STORE"
"GM01040323",2003-05-15,46,"WEB"
"GM01054110",2009-01-19,66,"WEB"
"GM01056625",2006-03-20,43,"WEB"
"GM01062261",2004-07-03,33,"WEB"
"GM01062462",2003-08-12,45,"WEB"
"GM01109256",2003-12-16,28,"WEB"
"GM01194490",2012-01-18,50,"PHONE"
"GM01525366",2011-04-29,64,"STORE"
"GM01845374",2014-08-27,10,"STORE"
"GM02851990",2014-11-21,15,"STORE"
"GM03031215",2015-01-12,37,"STORE"
"GM03394896",2014-05-14,47,"STORE"
"GM03408884",2014-05-21,3,"PHONE"
"GM03472181",2013-07-27,17,"WEB"
"GM03659758",2015-09-08,49,"WEB"
"GM04075869",2014-02-06,9,"PHONE"
"GM04338014",2018-03-17,29,"PHONE"
"GM04420733",2019-03-27,34,"PHONE"
"GM04856265",2016-09-22,3,"WEB"
"GM04864618",2015-09-30,23,"STORE"
"GM04938984",2017-10-06,34,"STORE"
"GM05013351",2014-12-11,53,"WEB"
"GN00297574",2004-08-31,6,"WEB"
"GN00325147",2005-01-31,1,"WEB"
"GN00339135",2006-10-17,36,"WEB"
"GN00344368",2001-01-31,21,"WEB"
"GN00352720",2005-05-22,3,"WEB"
"GN00352922",2010-10-17,3,"WEB"
"GN00360871",2005-05-09,48,"WEB"
"GN00385727",2005-10-09,20,"WEB"
"GN00388646",2008-07-09,20,"STORE"
"GN00402432",2004-04-08,30,"WEB"
"GN00405149",2004-11-23,23,"WEB"
"GN00441075",2011-12-05,47,"WEB"
"GN00454861",2003-12-22,68,"WEB"
"GN00983981",2004-02-27,22,"WEB"
"GN01050196",2003-04-25,9,"STORE"
"GN01052913",2006-02-21,53,"WEB"
"GN01077769",2014-02-12,55,"WEB"
"GN01100110",2005-02-05,35,"WEB"
"GN01397576",2003-06-03,76,"WEB"
"GN01397777",2001-02-23,24,"WEB"
"GN01698363",2015-07-07,52,"WEB"
"GN01703999",2014-07-17,30,"STORE"
"GN01830794",2011-09-09,42,"STORE"
"GN01841864",2011-09-15,55,"STORE"
"GN01985163",2014-10-25,3,"WEB"
"GN01990597",2015-10-23,42,"STORE"
"GN02056611",2012-12-16,25,"PHONE"
"GN02619140",2015-08-20,11,"STORE"
"GN02884002",2012-12-15,46,"STORE"
"GN02917211",2016-11-29,22,"STORE"
"GN03162449",2013-03-03,20,"STORE"
"GN03669833",2015-09-08,1,"STORE"
"GN04306729",2015-03-28,1,"STORE"
"GN04331383",2019-03-07,1,"STORE"
"GN04593327",2019-06-05,66,"STORE"
"GN04739746",2015-08-31,9,"WEB"
"GN04965562",2018-10-10,21,"STORE"
"GN04968481",2017-10-18,26,"PHONE"
"GO00313083",2002-10-25,11,"WEB"
"GO00343373",2010-03-31,36,"WEB"
"GO00368229",2005-12-27,25,"WEB"
"GO00393287",2006-10-24,10,"WEB"
"GO00396004",2004-10-29,13,"WEB"
"GO00415023",2003-08-06,64,"WEB"
"GO00423375",2010-02-05,30,"STORE"
"GO00428809",2005-03-01,47,"WEB"
"GO00429011",2004-02-13,47,"PHONE"
"GO00434445",2001-05-04,50,"WEB"
"GO00442596",2008-07-23,47,"STORE"
"GO00456584",2012-09-06,14,"WEB"
"GO00765321",2013-02-03,8,"WEB"
"GO00765522",2011-01-29,48,"STORE"
"GO00806680",2009-08-19,62,"STORE"
"GO00969401",2012-05-22,32,"WEB"
"GO01007842",2007-08-17,58,"PHONE"
"GO01018912",2005-03-03,34,"WEB"
"GO01019113",2001-02-25,34,"WEB"
"GO01027264",2012-03-28,60,"STORE"
"GO01049403",2013-08-05,7,"WEB"
"GO01062988",2011-02-16,33,"STORE"
"GO01101832",2013-01-12,35,"STORE"
"GO01121254",2008-02-07,18,"WEB"
"GO01195419",2014-01-02,53,"WEB"
"GO01258918",2014-01-24,52,"WEB"
"GO01300277",2014-01-26,39,"STORE"
"GO01393864",2005-11-26,67,"WEB"
"GO01992319",2014-10-30,64,"STORE"
"GO02229407",2015-02-01,38,"STORE"
"GO02491350",2013-06-05,48,"WEB"
"GO02535427",2017-07-10,13,"STORE"
"GO02621064",2016-08-13,3,"STORE"
"GO02643002",2017-08-14,70,"STORE"
"GO02709217",2014-09-17,11,"STORE"
"GO03230589",2015-03-10,70,"STORE"
"GO03467475",2013-07-21,46,"STORE"
"GO04076999",2015-02-01,51,"PHONE"
"GO04181857",2015-02-25,11,"STORE"
"GO04429813",2019-03-29,18,"WEB"
"GO04443801",2018-04-08,47,"STORE"
"GO04529237",2014-05-26,11,"STORE"
"GO04992342",2017-11-01,73,"STORE"
"GP00312088",2010-10-05,11,"STORE"
"GP00312290",2005-01-13,11,"WEB"
"GP00353448",2007-01-26,3,"WEB"
"GP00361800",2009-05-09,48,"WEB"
"GP00386656",2004-02-06,16,"WEB"
"GP00386858",2005-08-20,16,"WEB"
"GP00395009",2003-03-05,13,"WEB"
"GP00414229",2005-03-06,57,"WEB"
"GP00422380",2008-03-22,30,"WEB"
"GP00422582",2002-02-05,36,"WEB"
"GP00425097",2003-08-14,47,"STORE"
"GP00425299",2012-03-11,76,"WEB"
"GP00541226",2007-12-14,8,"PHONE"
"GP00769760",2015-01-19,3,"WEB"
"GP00783546",2013-10-21,13,"WEB"
"GP00816956",2015-05-10,49,"WEB"
"GP00907826",2011-08-28,11,"STORE"
"GP00993262",2012-12-04,41,"WEB"
"GP01040056",2006-07-27,46,"WEB"
"GP01053842",2005-01-08,71,"WEB"
"GP01056559",2001-06-02,51,"WEB"
"GP01062195",2004-06-11,33,"WEB"
"GP01108988",2003-02-03,28,"WEB"
"GP01453651",2016-03-06,71,"STORE"
"GP02217544",2016-01-22,61,"STORE"
"GP02788224",2012-10-28,72,"WEB"
"GP02840855",2013-11-14,47,"PHONE"
"GP03058520",2015-01-20,46,"STORE"
"GP03334250",2018-03-27,42,"STORE"
"GP03386478",2013-05-18,47,"STORE"
"GP03579690",2014-08-24,38,"STORE"
"GP03811344",2017-10-03,48,"STORE"
"GP03822212",2016-10-12,1,"PHONE"
"GP04004355",2014-01-19,21,"WEB"
"GP04180862",2017-02-11,32,"WEB"
"GP04575035",2019-05-16,52,"STORE"
"GP04586105",2018-05-28,41,"PHONE"
"GP04718334",2014-09-01,41,"STORE"
"GQ00297307",2002-04-08,6,"WEB"
"GQ00325082",2001-02-26,1,"STORE"
"GQ00338667",2005-01-02,36,"STORE"
"GQ00338868",2006-08-15,36,"WEB"
"GQ00344302",2009-08-10,21,"WEB"
"GQ00344504",2001-03-02,21,"WEB"
"GQ00352453",2002-02-22,3,"WEB"
"GQ00352655",2003-03-20,3,"WEB"
"GQ00360806",2007-03-26,19,"WEB"
"GQ00385863",2004-12-06,20,"WEB"
"GQ00391297",2001-05-23,10,"WEB"
"GQ00393813",2005-08-13,10,"WEB"
"GQ00402367",2009-11-23,30,"STORE"
"GQ00404882",2005-12-16,42,"WEB"
"GQ00429738",2003-01-31,31,"WEB"
"GQ00435172",2005-07-29,50,"WEB"
"GQ00653039",2005-01-10,42,"WEB"
"GQ00983915",2014-01-22,22,"PHONE"
"GQ01050131",2004-02-02,9,"WEB"
"GQ01050332",2004-12-12,9,"WEB"
"GQ01053049",2011-06-08,53,"STORE"
"GQ01077905",2004-05-26,66,"WEB"
"GQ01348000",2013-02-18,52,"STORE"
"GQ01397510",2005-04-14,24,"WEB"
"GQ01554797",2011-05-07,46,"STORE"
"GQ01687027",2014-07-06,39,"STORE"
"GQ02558495",2013-08-13,22,"STORE"
"GQ02624509",2013-09-03,30,"STORE"
"GQ02696360",2017-08-28,17,"WEB"
"GQ03198108",2016-02-24,30,"STORE"
"GQ03212096",2018-02-14,24,"WEB"
"GQ03341407",2015-04-18,30,"WEB"
"GQ03978504",2015-01-06,6,"STORE"
"GQ04557336",2018-05-14,30,"WEB"
"GQ04626268",2016-07-22,1,"STORE"
"GQ04745114",2014-09-07,1,"PHONE"
"GQ04907835",2018-09-23,4,"WEB"
"GQ05023360",2018-11-18,26,"PHONE"
"GQ05081424",2018-12-14,41,"PHONE"
"GR00368163",2003-05-11,25,"WEB"
"GR00395938",2005-08-04,13,"WEB"
"GR00398655",2007-09-21,13,"PHONE"
"GR00403887",2003-04-13,30,"STORE"
"GR00414957",2009-12-07,54,"WEB"
"GR00426026",2004-02-07,17,"WEB"
"GR00426228",2012-02-12,76,"WEB"
"GR00428945",2009-05-10,47,"WEB"
"GR00696322",2015-02-02,44,"WEB"
"GR00793029",2004-03-18,28,"WEB"
"GR00969134",2009-01-15,32,"WEB"
"GR00969335",2005-08-19,5,"STORE"
"GR00974971",2015-09-07,30,"WEB"
"GR00993990",2011-08-27,41,"STORE"
"GR01018846",2001-02-02,34,"WEB"
"GR01027400",2012-06-05,60,"STORE"
"GR01041186",2002-02-18,46,"WEB"
"GR01110119",2004-01-04,37,"WEB"
"GR01735744",2012-08-11,4,"STORE"
"GR02072054",2012-12-22,32,"WEB"
"GR02314978",2017-02-20,20,"STORE"
"GR02587790",2015-08-12,44,"STORE"
"GR02995749",2013-01-17,8,"PHONE"
"GR03122746",2017-01-23,20,"STORE"
"GR03357117",2018-04-08,26,"PHONE"
"GR03376337",2017-04-21,31,"WEB"
"GR03486629",2016-07-16,46,"PHONE"
"GR03492063",2014-07-30,11,"STORE"
"GR03550329",2014-08-18,20,"STORE"
"GR03591487",2016-08-14,15,"STORE"
"GR03723717",2013-10-05,42,"STORE"
"GR04109940",2017-01-26,42,"STORE"
"GR04203527",2014-03-07,22,"STORE"
"GR04509749",2017-05-03,62,"WEB"
"GR04539837",2015-05-25,42,"STORE"
"GR04675187",2018-07-27,4,"PHONE"
"GR04865481",2018-09-11,41,"PHONE"
"GR04901205",2017-09-27,60,"STORE"
"GR05036151",2018-11-23,40,"STORE"
"GS00312023",2012-09-24,14,"WEB"
"GS00312224",2006-07-22,11,"WEB"
"GS00320375",2004-11-13,11,"WEB"
"GS00325809",2012-01-01,11,"WEB"
"GS00339797",2012-05-25,6,"WEB"
"GS00353382",2003-09-20,3,"WEB"
"GS00353584",2006-04-17,3,"WEB"
"GS00367370",2001-05-14,25,"WEB"
"GS00372603",2011-06-26,61,"WEB"
"GS00394943",2003-02-02,13,"WEB"
"GS00403094",2006-08-01,30,"WEB"
"GS00406013",2003-03-26,36,"WEB"
"GS00408528",2006-11-07,23,"WEB"
"GS00413962",2005-08-02,8,"WEB"
"GS00449888",2010-09-08,39,"WEB"
"GS00455322",2003-03-31,39,"WEB"
"GS00755908",2002-04-28,17,"WEB"
"GS00769896",2013-12-08,3,"WEB"
"GS00772411",2013-04-07,21,"WEB"
"GS00786198",2009-09-25,30,"STORE"
"GS00805821",2005-08-29,65,"WEB"
"GS00968542",2010-08-22,57,"STORE"
"GS00992995",2003-02-27,41,"WEB"
"GS00993197",2005-12-30,41,"WEB"
"GS01026405",2004-02-10,65,"WEB"
"GS01039990",2010-10-17,7,"WEB"
"GS01051060",2003-04-24,26,"WEB"
"GS01053978",2004-11-01,66,"STORE"
"GS01056695",2011-08-02,51,"WEB"
"GS01067563",2011-03-26,59,"WEB"
"GS01100570",2004-01-29,35,"WEB"
"GS01108923",2008-01-28,28,"WEB"
"GS01109124",2004-03-21,28,"WEB"
"GS01398439",2012-07-28,64,"STORE"
"GS01398641",2011-01-31,64,"WEB"
"GS01525235",2015-04-04,46,"WEB"
"GS01746020",2011-08-20,25,"STORE"
"GS02396703",2013-04-17,5,"WEB"
"GS02603299",2014-08-21,25,"WEB"
"GS02653011",2016-08-21,34,"STORE"
"GS02713792",2012-10-04,61,"STORE"
"GS03077675",2013-02-07,21,"WEB"
"GS03174382",2016-02-17,28,"STORE"
"GS03620984",2017-08-15,43,"STORE"
"GS03863707",2015-11-30,65,"PHONE"
"GS04089725",2015-02-02,21,"STORE"
"GS04098078",2017-01-22,47,"WEB"
"GS04243892",2015-03-14,41,"PHONE"
"GS04293806",2018-03-05,64,"STORE"
"GS04456527",2018-04-13,19,"PHONE"
"GS04560982",2018-05-15,40,"PHONE"
"GS04594392",2019-06-13,40,"WEB"
"GS04858851",2015-09-29,32,"STORE"
"GT00297241",2004-03-13,6,"WEB"
"GT00324814",2002-05-16,1,"STORE"
"GT00338601",2005-04-08,36,"WEB"
"GT00341519",2005-04-18,36,"WEB"
"GT00344236",2003-01-18,21,"WEB"
"GT00352589",2006-03-22,3,"STORE"
"GT00360740",2008-04-22,48,"WEB"
"GT00360941",2006-08-02,48,"WEB"
"GT00391030",2005-01-24,19,"WEB"
"GT00402099",2012-03-20,30,"WEB"
"GT00421320",2011-05-04,30,"WEB"
"GT00421521",2011-10-05,30,"WEB"
"GT00435106",2004-07-21,50,"WEB"
"GT00435308",2002-01-22,50,"WEB"
"GT00454528",2007-09-11,61,"WEB"
"GT00984051",2005-02-23,62,"WEB"
"GT00992403",2013-03-04,41,"PHONE"
"GT01050266",2003-11-02,9,"WEB"
"GT01052983",2001-10-19,53,"STORE"
"GT01077638",2003-12-24,7,"WEB"
"GT01077839",2007-12-16,66,"WEB"
"GT01110645",2001-06-08,37,"WEB"
"GT01397444",2005-01-08,24,"WEB"
"GT01397646",2007-06-30,76,"WEB"
"GT01516089",2014-04-05,22,"STORE"
"GT01940753",2012-10-09,11,"STORE"
"GT02136683",2016-12-18,32,"STORE"
"GT02180759",2016-01-10,30,"STORE"
"GT02191627",2016-01-12,6,"STORE"
"GT02230270",2013-02-12,12,"STORE"
"GT02781730",2016-10-01,56,"PHONE"
"GT03432412",2015-05-29,19,"WEB"
"GT03639411",2016-08-27,6,"STORE"
"GT04116102",2014-02-16,25,"WEB"
"GT04684267",2015-08-17,62,"STORE"
"GT04984853",2018-10-21,44,"WEB"
"GT05023495",2018-11-18,42,"PHONE"
"GT05073006",2016-12-21,41,"PHONE"
"GU00312952",2003-11-14,11,"WEB"
"GU00313153",2012-01-14,11,"PHONE"
"GU00343443",2005-02-08,21,"WEB"
"GU00351594",2013-01-28,20,"STORE"
"GU00406539",2006-08-30,42,"WEB"
"GU00414891",2008-08-26,54,"WEB"
"GU00428879",2005-03-29,47,"WEB"
"GU00660533",2014-01-18,14,"STORE"
"GU00784611",2005-10-07,1,"PHONE"
"GU00787127",2003-09-21,39,"WEB"
"GU00792561",2004-03-21,28,"WEB"
"GU00993924",2014-03-02,41,"WEB"
"GU01007912",2004-04-26,18,"WEB"
"GU01027133",2001-12-11,60,"WEB"
"GU01040718",2013-05-12,46,"WEB"
"GU01049272",2014-09-04,26,"STORE"
"GU01068291",2003-03-07,56,"WEB"
"GU01101701",2005-04-02,63,"WEB"
"GU01109650",2001-02-04,13,"WEB"
